title,movie_id,cast,crew
Waitress,10758,"['Keri Russell', 'Nathan Fillion', 'Andy Griffith']",['Adrienne Shelly']
Bloodsport,11690,"['Jean-Claude Van Damme', 'Bolo Yeung', 'Roy Chiao']",['Newt Arnold']
Mr. Smith Goes to Washington,3083,"['James Stewart', 'Jean Arthur', 'Claude Rains']",['Frank Capra']
Kids,9344,"['Leo Fitzpatrick', 'Rosario Dawson', 'Chloë Sevigny']",['Larry Clark']
The Squid and the Whale,10707,"['Jeff Daniels', 'Laura Linney', 'Jesse Eisenberg']",['Noah Baumbach']
Kissing Jessica Stein,15647,"['Jennifer Westfeldt', 'Tovah Feldshuh', 'Esther Wurmfeld']",['Charles Herman-Wurmfeld']
Kickboxer: Vengeance,308529,"['Alain Moussi', 'Dave Bautista', 'Sara Malakul Lane']",['John Stockwell']
Spellbound,4174,"['Ingrid Bergman', 'Gregory Peck', 'Michael Chekhov']",['Alfred Hitchcock']
Exotica,20156,"['Bruce Greenwood', 'Mia Kirshner', 'Elias Koteas']",['Atom Egoyan']
Buffalo '66,9464,"['Vincent Gallo', 'Christina Ricci', 'Ben Gazzara']",['Vincent Gallo']
Insidious,49018,"['Patrick Wilson', 'Rose Byrne', 'Ty Simpkins']",['James Wan']
Repo Man,13820,"['Harry Dean Stanton', 'Emilio Estevez', 'Tracey Walter']",['Alex Cox']
Nine Queens,18079,"['Ricardo Darín', 'Gastón Pauls', 'Leticia Brédice']",['Fabián Bielinsky']
The Gatekeepers,127918,"['Ami Ayalon', 'Avraham Shalom', 'Yaakov Peri']",['Dror Moreh']
The Ballad of Jack and Rose,17113,"['Daniel Day-Lewis', 'Camilla Belle', 'Catherine Keener']",['Rebecca Miller']
The To Do List,129139,"['Aubrey Plaza', 'Johnny Simmons', 'Bill Hader']",['Maggie Carey']
Killing Zoe,507,"['Eric Stoltz', 'Julie Delpy', 'Jean-Hugues Anglade']",['Roger Avary']
The Believer,4012,"['Ryan Gosling', 'Summer Phoenix', 'Theresa Russell']",['Henry Bean']
Snow Angels,14054,"['Kate Beckinsale', 'Sam Rockwell', 'Michael Angarano']",['David Gordon Green']
Unsullied,323271,"['Rusty Joiner', 'Murray Gray', 'James Gaudioso']",['Simeon Rice']
Session 9,10972,"['Peter Mullan', 'David Caruso', 'Stephen Gevedon']",['Brad Anderson']
I Want Someone to Eat Cheese With,13066,"['Jeff Garlin', 'Sarah Silverman', 'Bonnie Hunt']",['Jeff Garlin']
Mooz-lum,66025,"['Nia Long', 'Danny Glover', 'Evan Ross']",['Qasim Basir']
Hatchet,11908,"['Joel David Moore', 'Tamara Feldman', 'Deon Richmond']",['Adam Green']
Modern Times,3082,"['Charlie Chaplin', 'Paulette Goddard', 'Henry Bergman']",['Charlie Chaplin']
Stolen Summer,39541,"['Aidan Quinn', 'Bonnie Hunt', 'Kevin Pollak']",['Pete Jones']
My Name Is Bruce,1961,"['Bruce Campbell', 'Grace Thorsen', 'Ted Raimi']",['Bruce Campbell']
The Salon,51820,"['Dondre Whitfield', 'Kym Whitley', 'Monica Calhoun']",['Mark Brown']
Road Hard,291362,"['Adam Carolla', 'Diane Farr', 'Larry Miller']",['Adam Carolla']
Forty Shades of Blue,30082,"['Dina Korzun', 'Rip Torn', 'Darren E. Burrows']",['Ira Sachs']
Amigo,72913,"['Chris Cooper', 'DJ Qualls', 'Garret Dillahunt']",['John Sayles']
Pontypool,23963,"['Stephen McHattie', 'Lisa Houle', 'Georgina Reilly']",['Bruce McDonald']
Trucker,29406,"['Michelle Monaghan', 'Nathan Fillion', 'Joey Lauren Adams']",['James Mottern']
Me You and Five Bucks,361505,[],[]
The Lords of Salem,104755,"['Sheri Moon Zombie', 'Bruce Davison', 'Jeff Daniel Phillips']",['Rob Zombie']
Housebound,253306,"[""Morgana O'Reilly"", 'Rima Te Wiata', 'Glen-Paul Waru']",['Gerard Johnstone']
Wal-Mart: The High Cost of Low Price,29595,"['Lee Scott', 'Don Hunter', 'Jon Hunter']",['Robert Greenwald']
Fetching Cody,46729,"['Jay Baruchel', 'Sarah Lind', 'Jim Byrnes']",['David Ray']
Last I Heard,294600,"['Paul Sorvino', 'Chazz Palminteri', 'Michael Rapaport']",['David Rodriguez']
Closer to the Moon,137347,"['Vera Farmiga', 'Mark Strong', 'Harry Lloyd']",['Nae Caranfil']
Mutant World,290370,"['Kim Coates', 'Holly Deveaux', 'Ashanti']",['David Winning']
Growing Up Smith,426469,"['Roni Akurati', 'Brighton Sharbino', 'Jason Lee']",['Frank Lotito']
Checkmate,356841,"['Danny Glover', 'Sean Astin', 'Vinnie Jones']",['Timothy Woodward Jr.']
#Horror,301325,"['Taryn Manning', 'Natasha Lyonne', 'Chloë Sevigny']",['Tara Subkoff']
Wind Walkers,347755,"['Zane Holtz', 'Glen Powell', 'Kiowa Gordon']",['Russell Friedenberg']
Snow White and the Seven Dwarfs,408,"['Adriana Caselotti', 'Lucille La Verne', 'Harry Stockwell']",['David Hand']
The Holy Girl,44413,"['María Alché', 'Mercedes Morán', 'Carlos Belloso']",['Lucrecia Martel']
Shalako,39209,"['Sean Connery', 'Brigitte Bardot', 'Jack Hawkins']",['Edward Dmytryk']
Incident at Loch Ness,48463,"['Werner Herzog', 'Kitana Baker', 'Gabriel Beistain']",['Zak Penn']
The Dog Lover,394047,"['Allison Paige', 'James Remar', 'Lea Thompson']",['Alex Ranarivelo']
GirlHouse,312791,"['Ali Cobrin', 'Erin Agostino', 'James Thomas']",['Jon Knautz']
The Blue Room,266034,"['Mathieu Amalric', 'Léa Drucker', 'Stéphanie Cléau']",['Mathieu Amalric']
House at the End of the Drive,280381,"['James Oliver', 'Jonathan Mangum', 'Alison Raimondi']",['David Worth']
"Lock, Stock and Two Smoking Barrels",100,"['Jason Flemyng', 'Dexter Fletcher', 'Nick Moran']",['Guy Ritchie']
The Ballad of Gregorio Cortez,218500,"['Edward James Olmos', 'James Gammon', 'Tom Bower']",['Robert M. Young']
The Celebration,309,"['Ulrich Thomsen', 'Henning Moritzen', 'Thomas Bo Larsen']",['Thomas Vinterberg']
Trees Lounge,27845,"['Steve Buscemi', 'Chloë Sevigny', 'Carol Kane']",['Steve Buscemi']
Journey from the Fall,25784,"['Kiều Chinh', 'Long Nguyen', 'Diem Lien']",['Ham Tran']
The Basket,52790,"['Peter Coyote', 'Karen Allen', 'Robert Burke']",['Rich Cowan']
Eddie: The Sleepwalking Cannibal,100275,"['Thure Lindhardt', 'Dylan Smith', 'Georgina Reilly']",['Boris Rodriguez']
Queen of the Mountains,295914,"['Elina Abai Kyzy', 'Aziz Muradillayev', 'Nasira Mambetov']",['Sadyk Sher-Niyaz']
Def-Con 4,42033,"['Lenore Zann', 'Maury Chaykin', 'Kate Lynch']",['Paul Donovan']
The Hebrew Hammer,19187,"['Adam Goldberg', 'Judy Greer', 'Andy Dick']",['Jonathan Kesselman']
Neal 'n' Nikki,46415,"['Uday Chopra', 'Tanisha Mukherjee', 'Abhishek Bachchan']",['Arjun Sablok']
The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,38570,"['Bryan Callen', 'Noureen DeWulf', 'Mircea Monroe']",['Craig Moss']
Forget Me Not,27588,"['Carly Schroeder', 'Cody Linley', 'Brie Gabrielle']",['Tyler Oliver']
Rebecca,223,"['Laurence Olivier', 'Joan Fontaine', 'George Sanders']",['Alfred Hitchcock']
Friday the 13th Part 2,9725,"['Amy Steel', 'John Furey', 'Adrienne King']",['Steve Miner']
The Lost Weekend,28580,"['Ray Milland', 'Jane Wyman', 'Phillip Terry']",['Billy Wilder']
C.H.U.D.,23730,"['John Heard', 'Daniel Stern', 'Christopher Curry']",['Douglas Cheek']
Filly Brown,84197,"['Resmine Atis', 'Baby Bash', 'David Bianchi']",['Michael D. Olmos']
The Lion of Judah,46256,"['Georgina Cordova', 'Ernest Borgnine', 'Michael Madsen']",['Deryck Broom']
Niagara,19997,"['Marilyn Monroe', 'Joseph Cotten', 'Jean Peters']",['Henry Hathaway']
How Green Was My Valley,43266,"['Walter Pidgeon', ""Maureen O'Hara"", 'Roddy McDowall']",['John Ford']
Da Sweet Blood of Jesus,278316,"['Felicia Pearson', 'Zaraah Abrahams', 'Elvis Nolasco']",['Spike Lee']
"Sex, Lies, and Videotape",1412,"['Andie MacDowell', 'Peter Gallagher', 'James Spader']",['Steven Soderbergh']
Saw,176,"['Cary Elwes', 'Danny Glover', 'Monica Potter']",['James Wan']
Super Troopers,39939,"['Jay Chandrasekhar', 'Steve Lemme', 'Kevin Heffernan']",['Jay Chandrasekhar']
The Algerian,357834,"['Ben Youcef', 'Candice Coke', 'Harry Lennix']",['Giovanni Zelko']
The Amazing Catfish,215924,"['Lisa Owen', 'Ximena Ayala', 'Sonia Franco']",['Claudia Sainte-Luce']
Monsoon Wedding,480,"['Naseeruddin Shah', 'Lillete Dubey', 'Vijay Raaz']",['Mira Nair']
You Can Count on Me,14295,"['Laura Linney', 'Mark Ruffalo', 'Matthew Broderick']",['Kenneth Lonergan']
The Trouble with Harry,11219,"['Edmund Gwenn', 'John Forsythe', 'Shirley MacLaine']",['Alfred Hitchcock']
But I'm a Cheerleader,20770,"['Natasha Lyonne', 'Brandt Wille', 'Bud Cort']",['Jamie Babbit']
Home Run,176124,"['Scott Elrod', 'Dorian Brown', 'Charles Henry Wyson']",['David Boyd']
Reservoir Dogs,500,"['Harvey Keitel', 'Tim Roth', 'Michael Madsen']",['Quentin Tarantino']
The Blue Bird,60400,"['Shirley Temple', 'Spring Byington', 'Nigel Bruce']",['Walter Lang']
"The Good, the Bad and the Ugly",429,"['Eli Wallach', 'Clint Eastwood', 'Lee Van Cleef']",['Sergio Leone']
The Second Mother,310569,"['Regina Casé', 'Michel Joelsas', 'Camila Márdila']",['Anna Muylaert']
Blue Like Jazz,98369,"['Marshall Allman', 'Claire Holt', 'Tania Raymonde']",['Steve Taylor']
Down & Out With The Dolls,114065,[],[]
"Pink Ribbons, Inc.",89750,"['Samantha King', 'Barbara Brenner', 'Barbara Ehrenreich']",['Léa Pool']
Certifiably Jonathan,49951,"['Jonathan Winters', 'Robin Williams', 'Sarah Silverman']",['James David Pasternak']
Desire,86331,"['Déborah Révy', 'Hélène Zimmer', 'Gowan Didi']",['Laurent Bouhnik']
The Blade of Don Juan,355629,"['Juan Carlos Montoya', 'Rodrigo Viaggio', 'Irma Maury']",['Tom Sanchez']
Grand Theft Parsons,16433,"['Johnny Knoxville', 'Christina Applegate', 'Gabriel Macht']",['David Caffrey']
Extreme Movie,15544,"['Patrick J. Adams', 'Ryan Pinkston', 'Denise Boutte']",['Adam Jay Epstein']
The Charge of the Light Brigade,43884,"['Errol Flynn', 'Olivia de Havilland', 'Patric Knowles']",['Michael Curtiz']
Below Zero,107315,"['Edward Furlong', 'Michael Berryman', 'Kristin Booth']",['Justin Thomas Ostensen']
Crowsnest,137955,[],[]
Airborne,13064,"['Shane McDermott', 'Seth Green', 'Brittney Powell']",['Rob Bowman']
Cotton Comes to Harlem,59917,"['Godfrey Cambridge', 'Raymond St. Jacques', 'Calvin Lockhart']",['Ossie Davis']
The Wicked Within,157422,"['Sienna Guillory', 'Gianni Capaldi', 'Enzo Cilenti']",['Jay Alaimo']
Bleeding Hearts,310933,"['Robert Loggia', 'Charles Durning', 'Tony Todd']",['Dylan Bank']
Waiting...,7553,"['Ryan Reynolds', 'Anna Faris', 'Justin Long']",['Rob McKittrick']
Dead Man's Shoes,12877,"['Paddy Considine', 'Gary Stretch', 'Toby Kebbell']",['Shane Meadows']
From a Whisper to a Scream,39895,"['Vincent Price', 'Clu Gulager', 'Terry Kiser']",['Jeff Burr']
Sex With Strangers,102840,[],[]
Dracula: Pages from a Virgin's Diary,55616,"['Wei-Qiang Zhang', 'Tara Birtwhistle', 'David Moroni']",['Guy Maddin']
Faith Like Potatoes,29697,"['Frank Rautenbach', 'Jeanne Neilson', 'Hamilton Dlamini']",['Regardt van den Bergh']
Beyond the Black Rainbow,50037,"['Michael Rogers', 'Scott Hylands', 'Marilyn Norry']",['Panos Cosmatos']
The Raid,94329,"['Iko Uwais', 'Joe Taslim', 'Donny Alamsyah']",['Gareth Evans']
The Dead Undead,53502,"['Luke Goss', 'Joshua Alba', 'Matthew R. Anderson']",['Matthew R. Anderson']
The Vatican Exorcisms,202604,['Joe Marino'],['Joe Marino']
Casablanca,289,"['Humphrey Bogart', 'Ingrid Bergman', 'Paul Henreid']",['Michael Curtiz']
Lake Mungo,27374,"['Talia Zucker', 'Rosie Traynor', 'David Pledger']",['Joel Anderson']
Rocket Singh: Salesman of the Year,26815,"['Ranbir Kapoor', 'Sumeet Darshan Dobhal', 'Gauhar Khan']",['Shimit Amin']
Silent Running,811,"['Bruce Dern', 'Cliff Potts', 'Ron Rifkin']",['Douglas Trumbull']
Rocky,1366,"['Sylvester Stallone', 'Talia Shire', 'Burt Young']",['John G. Avildsen']
The Sleepwalker,244776,"['Christopher Abbott', 'Brady Corbet', 'Stephanie Ellis']",['Mona Lerche']
Tom Jones,5769,"['Albert Finney', 'Susannah York', 'Hugh Griffith']",['Tony Richardson']
Unfriended,277685,"['Shelley Hennig', 'Moses Jacob Storm', 'Renee Olstead']",['Levan Gabriadze']
Taxi Driver,103,"['Robert De Niro', 'Cybill Shepherd', 'Harvey Keitel']",['Martin Scorsese']
The Howling,11298,"['Patrick Macnee', 'Dennis Dugan', 'Christopher Stone']",['Joe Dante']
Dr. No,646,"['Sean Connery', 'Ursula Andress', 'Joseph Wiseman']",['Terence Young']
Chernobyl Diaries,93856,"['Jesse McCartney', 'Jonathan Sadowski', 'Olivia Taylor Dudley']",['Bradley Parker']
Hellraiser,9003,"['Andrew Robinson', 'Clare Higgins', 'Ashley Laurence']",['Clive Barker']
God's Not Dead 2,347126,"['Hayley Orrantia', 'Melissa Joan Hart', 'Jesse Metcalfe']",['Harold Cronk']
Cry_Wolf,10092,"['Julian Morris', 'Lindy Booth', 'Jared Padalecki']",['Jeff Wadlow']
Godzilla 2000,10643,"['Takehiro Murata', 'Naomi Nishida', 'Mayu Suzuki']",['Takao Okawara']
Blue Valentine,46705,"['Ryan Gosling', 'Michelle Williams', 'Mike Vogel']",['Derek Cianfrance']
Transamerica,546,"['Felicity Huffman', 'Kevin Zegers', 'Elizabeth Peña']",['Duncan Tucker']
The Devil Inside,76487,"['Fernanda Andrade', 'Simon Quarterman', 'Evan Helmuth']",['William Brent Bell']
Beyond the Valley of the Dolls,5722,"['Dolly Read', 'Cynthia Myers', 'Marcia McBroom']",['Russ Meyer']
Love Me Tender,39833,"['Richard Egan', 'Debra Paget', 'Elvis Presley']",['Robert D. Webb']
An Inconvenient Truth,1781,"['Al Gore', 'Billy West', 'Ronald Reagan']",['Davis Guggenheim']
Sands of Iwo Jima,18712,"['John Wayne', 'John Agar', 'Adele Mara']",['Allan Dwan']
Shine a Light,7944,"['Mick Jagger', 'Keith Richards', 'Charlie Watts']",['Martin Scorsese']
The Green Inferno,171424,"['Lorenza Izzo', 'Ariel Levy', 'Sky Ferreira']",['Eli Roth']
Departure,361475,"['Juliet Stevenson', 'Alex Lawther', 'Phénix Brossard']",['Andrew Steggall']
The Sessions,113947,"['John Hawkes', 'Helen Hunt', 'William H. Macy']",['Ben Lewin']
"Food, Inc.",18570,"['Michael Pollan', 'Eric Schlosser', 'Richard Lobb']",['Robert Kenner']
October Baby,83860,"['Rachel Hendrix ', 'Jason Burkey', 'Robert Amaya ']",['Andrew Erwin']
Next Stop Wonderland,41469,"['Hope Davis', 'Philip Seymour Hoffman', 'Holland Taylor']",['Brad Anderson']
The Skeleton Twins,244772,"['Kristen Wiig', 'Bill Hader', 'Luke Wilson']",['Craig Johnson']
Martha Marcy May Marlene,50837,"['Elizabeth Olsen', 'Hugh Dancy', 'John Hawkes']",['Sean Durkin']
Obvious Child,248774,"['Jenny Slate', 'Jake Lacy', 'Gaby Hoffmann']",['Gillian Robespierre']
Frozen River,10183,"['Melissa Leo', 'Misty Upham', 'Charlie McDermott']",['Courtney Hunt']
20 Feet from Stardom,159014,"['Bette Midler', 'Mick Jagger', 'Sting']",['Morgan Neville']
Two Girls and a Guy,32456,"['Robert Downey Jr.', 'Natasha Gregson Wagner', 'Heather Graham']",['James Toback']
Walking and Talking,49963,"['Catherine Keener', 'Anne Heche', 'Liev Schreiber']",['Nicole Holofcener']
Who Killed the Electric Car?,13508,"['Martin Sheen', 'Mel Gibson', 'Tom Hanks']",['Chris Paine']
The Broken Hearts Club: A Romantic Comedy,22597,"['Ben Weber', 'Timothy Olyphant', 'Matt McGrath']",['Greg Berlanti']
Bubba Ho-tep,9707,"['Bruce Campbell', 'Ossie Davis', 'Ella Joyce']",['Don Coscarelli']
Slam,37532,"['Saul Williams', 'Sonja Sohn', 'Bonz Malone']",['Marc Levin']
Brigham City,26791,"['Richard Dutcher', 'Matthew A. Brown', 'Wilford Brimley']",['Richard Dutcher']
Fiza,56666,"['Hrithik Roshan', 'Karisma Kapoor', 'Jaya Bachchan']",['Khalid Mohammed']
Orgazmo,8675,"['Trey Parker', 'Dian Bachar', 'Matt Stone']",['Trey Parker']
All the Real Girls,13132,"['Paul Schneider', 'Zooey Deschanel', 'Danny McBride']",['David Gordon Green']
Dream with the Fishes,47686,"['David Arquette', 'Brad Hunt', 'Kathryn Erbe']",[]
Blue Car,46989,"['Margaret Colin', 'Agnes Bruckner', 'David Strathairn']",['Karen Moncrieff']
Palo Alto,192132,"['Emma Roberts', 'Jack Kilmer', 'Nat Wolff']",['Gia Coppola']
Ajami,24424,"['Fouad Habash', 'Nisrine Rihan', 'Elias Saba']",['Scandar Copti']
Wristcutters: A Love Story,13198,"['Patrick Fugit', 'Shannyn Sossamon', 'Shea Whigham']",['Goran Dukic']
I Origins,244267,"['Michael Pitt', 'Brit Marling', 'Astrid Bergès-Frisbey']",['Mike Cahill']
The Battle of Shaker Heights,21413,"['Shia LaBeouf', 'Elden Henson', 'Amy Smart']",['Kyle Rankin']
The Act of Killing,123678,"['Anwar Congo', 'Herman Koto', 'Syamsul Arifin']",['Joshua Oppenheimer']
Taxi to the Dark Side,13362,"['Brian Keith Allen', 'Moazzam Begg', 'Christopher Beiring']",['Alex Gibney']
Once in a Lifetime: The Extraordinary Story of the New York Cosmos,39183,"['Pelé', 'Franz Beckenbauer', 'Carlos Alberto']",['Paul Crowder']
Guiana 1838,62402,"['Aasheekaa Bathija', 'Thomas Garvey', 'Kumar Gaurav']",['Rohit Jagessar']
Lisa Picard Is Famous,206412,"['Laura Kirk', 'Nat DeWolf', 'Griffin Dunne']",['Griffin Dunne']
Antarctica: A Year on Ice,201132,"['Genevieve Bachman', 'William Brotman', 'Michael Christiansen']",['Anthony Powell']
A LEGO Brickumentary,251471,"['Jason Bateman', 'Matthias Klie']",['Kief Davidson']
Hardflip,112456,"['Randy Wayne', 'John Schneider', 'Rosanna Arquette']",['Johnny Remo']
Chocolate: Deep Dark Secrets,20296,"['Anil Kapoor', 'Sunil Shetty', 'Arshad Warsi']",['Vivek Agnihotri']
The House of the Devil,25983,"['Jocelin Donahue', 'Mary Woronov', 'Greta Gerwig']",['Ti West']
The Perfect Host,66195,"['David Hyde Pierce', 'Clayne Crawford', 'Nathaniel Parker']",['Nick Tomnay']
Safe Men,16155,"['Sam Rockwell', 'Steve Zahn', 'Paul Giamatti']",['John Hamburg']
Speedway Junky,46727,"['Jesse Bradford', 'Jordan Brower', 'Jonathan Taylor Thomas']",['Nickolas Perry']
The Last Big Thing,55180,"['Dan Zukovic', 'Mark Ruffalo', 'Sibel Ergener']",['Dan Zukovic']
The Specials,29015,"['Jordan Ladd', 'Rob Lowe', 'Jamie Kennedy']",['Craig Mazin']
16 to Life,91122,"['Hallee Hirsh', 'Theresa Russell', 'Shiloh Fernandez']",['Becky Smith']
Alone With Her,18206,"['Colin Hanks', 'Ana Claudia Talancón', 'Jordana Spiro']",['Eric Nicholas']
Creative Control,320146,"['Benjamin Dickinson', 'Nora Zehetner', 'Dan Gill']",['Benjamin Dickinson']
Special,13856,"['Michael Rapaport', 'Josh Peck', 'Robert Baker']",['Hal Haberman']
Sparkler,219716,"['Park Overall', 'Veronica Cartwright', 'Freddie Prinze Jr.']",['Darren Stein']
The Helix... Loaded,43630,[],[]
In Her Line of Fire,56491,"['Mariel Hemingway', 'David Keith', 'David Millbern']",['Brian Trenchard-Smith']
The Jimmy Show,99826,"['Frank Whaley', 'Carla Gugino', 'Ethan Hawke']",['Frank Whaley']
Heli,186935,"['Armando Espitia', 'Andrea Vergara', 'Linda Gonzalez']",['Amat Escalante']
Karachi se Lahore,357441,"['Shehzad Sheikh', 'Ayesha Omar', 'Yasir Hussain']",[]
Loving Annabelle,19344,"['Erin Kelly', 'Diane Gaidry', 'Laura Breckenridge']",['Katherine Brooks']
Hits,242083,"['Meredith Hagner', 'Matt Walsh', 'James Adomian']",['David Cross']
Jimmy and Judy,18869,"['Edward Furlong', 'Rachael Bella', 'William Sadler']",['Randall Rubin']
Frat Party,26673,"['Randy Wayne', ""Caroline D'Amore"", 'Jareb Dauplaise']",['Robert Bennett']
The Party's Over,41830,"['Oliver Reed', 'Clifford David', 'Ann Lynn']",['Guy Hamilton']
Proud,37694,"['Vernel Bagneris', 'Marcus Chait', 'Michael Ciesla']",['Mary Pat Kelly']
The Poker House,63287,"['Jennifer Lawrence', 'Selma Blair', 'Bokeem Woodbine']",['Lori Petty']
Childless,335874,"['Barbara Hershey', 'Joe Mantegna', 'Diane Venora']",['Charlie Levi']
ZMD: Zombies of Mass Destruction,34592,"['Janette Armand', 'Doug Fahl', 'Cooper Hopkins']",['Kevin Hamedani']
Snow White: A Deadly Summer,92635,"['Shanley Caswell', 'Maureen McCormick', 'Eric Roberts']",['David DeCoteau']
Hidden Away,258755,"['Germán Alcarazu', 'Adil Koukouh', 'Ana Wagener']",['Mikel Rueda']
My Last Day Without You,96534,"['Ken Duken', 'Nicole Beharie', 'Reg E. Cathey']",['Stefan C. Schaefer']
Steppin: The Movie,21283,"['Wesley Jonathan', 'Chrystee Pharris', 'Anthony Anderson']",['Michael Taliferro']
Doc Holliday's Revenge,272724,"['Tom Berenger', 'Ashley Hayes', 'Eric Roberts']",['David DeCoteau']
Black Rock,84178,"['Kate Bosworth', 'Lake Bell', 'Jay Paulson']",['Katie Aselton']
Truth or Dare,101179,"['Liam Boyle', 'Jack Gordon', 'Florence Hall']",['Robert Heath']
The Pet,52462,"['Pierre Dulat', 'Andrea Edmondson', 'Summer Nguyen']",['D. Stevens']
Bang Bang Baby,269057,"['Jane Levy', 'Peter Stormare', 'Justin Chatwin']",['Jeffrey St. Jules']
Fear Clinic,287524,"['Thomas Dekker', 'Robert Englund', 'Cleopatra Coleman']",['Robert Hall']
Zombie Hunter,206213,"['Martin Copping', 'Danny Trejo', 'Clare Niederpruem']",['Kevin King']
A Fine Step,248402,"['Luke Perry', 'Anna Claire Sneed', 'Leonor Varela']",['Jonathan Meyers']
Charly,29146,"['Cliff Robertson', 'Claire Bloom', 'Lilia Skala']",['Ralph Nelson']
Banshee Chapter,207769,"['Ted Levine', 'Katia Winter', 'Michael McMillian']",['Blair Erickson']
Ask Me Anything,271185,"['Britt Robertson', 'Christian Slater', 'Justin Long']",['Allison Burnett']
And Then Came Love,29731,"['Kevin Daniels', 'Michael Boatman', 'Jeremy Gumbs']",['Richard Schenkman']
On the Waterfront,654,"['Marlon Brando', 'Karl Malden', 'Lee J. Cobb']",['Elia Kazan']
L!fe Happens,91070,"['Krysten Ritter', 'Kate Bosworth', 'Rachel Bilson']",['Kat Coiro']
"4 Months, 3 Weeks and 2 Days",2009,"['Anamaria Marinca', 'Laura Vasiliu', 'Vlad Ivanov']",['Cristian Mungiu']
The Horror Network Vol. 1,323270,"['Nick Frangione', 'Artem Mishin', 'Jan Cornet']",['Joseph Graham']
